gene,Acetate,Glucose,log2FC,avg_exp,color
ldhA,364.88514179741276,565.7961868968989,-0.6314392220335208,465.34066434715584,gray
yfiQ,24.42813442195046,17.2492046190947,0.4785920338074252,20.83866952052258,gray
rclA,20.79905583960487,18.135066369918025,0.18804674537001986,19.46706110476145,gray
orn,376.95448897099516,509.4591454581626,-0.4335829756252618,443.2068172145789,gray
appA,5.087022447813252,9.08432946944453,-0.7283065676555704,7.085675958628891,gray
ivy,1387.6568314621925,1704.3555221720235,-0.2963824141512994,1546.006176817108,gray
yhhA,159.43641371675565,107.3911007806155,0.5657553104659012,133.41375724868558,gray
yiaF,1093.2145438904183,1714.2413897062258,-0.6485159876197741,1403.727966798322,gray
yfcD,1060.2160119101873,1419.2396580903935,-0.4204160489815312,1239.7278350002903,gray
mdoH,42.715892689585175,84.38789609473798,-0.9658737199259342,63.55189439216158,gray
wecB,36.61236524328506,116.39929025633691,-1.6421447487586258,76.50582774981099,gray
mdoD,55.64029688131952,93.18661660809623,-0.733693248140332,74.41345674470787,gray
mtnN,1354.166246657634,2179.5996016760273,-0.6862550420716786,1766.8829241668307,gray
lolD,292.01036139080225,500.1115616637496,-0.7741801421359238,396.06096152727594,gray
hsdR,4.860689687940506,4.211572119121041,0.16935181096391183,4.536130903530774,gray
yadG,135.32005990063456,272.1630914792048,-1.0027646919680402,203.74157568991967,gray
msbA,81.68408949913186,151.55930774364543,-0.8836885520131128,116.62169862138865,gray
tatA,973.331462773041,2476.9871333277156,-1.3466841377824448,1725.1592980503783,gray
exbB,455.96631371363037,818.8088294778554,-0.8431997103875126,637.3875715957429,gray
lepB,81.76246520824178,146.83648192036475,-0.8369538064586584,114.29947356430327,gray
secF,928.4836796512496,464.60422756563815,0.997325376188936,696.5439536084439,gray
ptsP,37.12069574987332,42.246409390888466,-0.1820059049734395,39.6835525703809,gray
rcsD,32.10398908708515,32.54737156221542,-0.01919466092618638,32.32568032465028,gray
yjiY,5.073115297378006,13.949205110560309,-1.2995601105316306,9.511160203969158,gray
kdpE,34.62066264,59.08453042,-0.7542792425818865,46.85259653,gray
ybdK,84.55849711575752,53.21191869432593,0.6583010725721117,68.88520790504172,gray
ycaO,91.04097551231627,437.04501194833415,-2.2507309442472945,264.0429937303252,gray
ycgL,67.72657574445812,127.33322691047758,-0.9009547637493664,97.52990132746785,gray
yciF,689.7300843401025,269.8865312894223,1.350433397457964,479.80830781476243,gray
ydeI,96.81115259604537,109.77453441281577,-0.17955538492380985,103.29284350443058,gray
ydhS,80.48895434590233,42.229086420336344,0.9146021709228842,61.359020383119336,gray
yeaK,405.53620717474325,438.26138649696657,-0.11169583593373567,421.8987968358549,gray
yebE,353.3350946970955,480.14398194469237,-0.4413543213772577,416.7395383208939,gray
yegP,348.8889738837981,386.2487626047176,-0.14636342772940303,367.5688682442578,gray
yggE,674.0311280910349,948.1287141690976,-0.49164971717375394,811.0799211300663,gray
ygiW,1709.306465089751,1668.8121677224074,0.034569033524528336,1689.0593164060792,gray
yihD,1597.4474574830613,2511.4083653176585,-0.6523996559439222,2054.42791140036,gray
cusF,21139.944172896943,29516.680312106124,-0.48153953948911443,25328.31224250153,gray
queF,28.19874935499613,58.88225920656582,-1.0362220749587516,43.54050428078098,gray
rcnR,335.53923294925096,493.8856663392937,-0.5563205565748923,414.71244964427234,gray
rimP,380.83016560102044,608.6825902909071,-0.6751272658999348,494.7563779459638,gray
yjgA,156.75633125256286,166.3326910651824,-0.08502141979969835,161.54451115887264,gray
yqiC,890.1667463186111,1520.1415183256256,-0.7713870744568059,1205.1541323221184,gray
zapB,8451.038810233676,10838.716726022032,-0.358955758284635,9644.877768127855,gray
bepA,171.3370548877518,176.64669546498857,-0.04377791768531569,173.99187517637017,gray
eco,200.2511857259996,214.49147241438092,-0.09863349578241465,207.37132907019026,gray
sspB,204.15963439236506,352.9355751784931,-0.7867398734150273,278.5476047854291,gray
ybfF,180.1307623373432,203.71104211107271,-0.1765573362488233,191.92090222420796,gray
ybhA,144.67981794548186,352.24829285091033,-1.2778815639310928,248.46405539819608,gray
yfcE,470.8929789908274,906.6100852087709,-0.9436129334303232,688.7515320997991,gray
yfcH,146.0274926125074,95.12793118553391,0.6130583589547811,120.57771189902064,gray
yggS,127.46013263612373,207.81023715684202,-0.7008717522371821,167.63518489648288,gray
yhhW,80.03068053831822,81.22729967523209,-0.02114919477274313,80.62899010677515,gray
yhjJ,65.32085909459586,116.45173234521151,-0.8245333922481963,90.88629571990369,gray
obgE,290.7029566404783,417.64215759222293,-0.5212175902594129,354.1725571163506,gray
puuD,42.93502842859102,113.78633822161399,-1.3855074112571124,78.3606833251025,gray
rlmI,91.96762288073559,172.37823786672502,-0.8991225528717521,132.1729303737303,gray
yajL,321.7836898985966,369.6176595748361,-0.19936394424823511,345.70067473671634,gray
ypfJ,97.42082167160278,126.36407919072275,-0.37192298202707885,111.89245043116276,gray
yraP,487.3191472132251,753.970494204523,-0.6285959142527027,620.644820708874,gray
yhaK,18.86598771,33.14181752,-0.7812393373974151,26.003902614999998,gray
yigL,502.2106301068784,854.2764113474921,-0.765228351950995,678.2435207271852,gray
yceM,38.84698719579584,39.23357554647041,-0.013929308434227572,39.040281371133126,gray
cysC,471.86473099947926,834.2847328537472,-0.8208405278031972,653.0747319266133,gray
pitA,91.90385572159671,208.4500445979459,-1.1727958133028418,150.1769501597713,gray
sodB,4287.309911891804,4212.930119342319,0.025242781918199952,4250.120015617062,gray
sodC,268.1096156707172,345.61620037076347,-0.3651451442294871,306.8629080207403,gray
fklB,1797.0965584363628,4381.399897461237,-1.2852506412211895,3089.2482279488,gray
pflA,132.35752131692038,189.09070724759758,-0.5113888116145668,160.724114282259,gray
clpB,136.02526590890668,119.41719863791064,0.186400474008531,127.72123227340866,gray
yfcF,84.21187499048274,191.01256584277107,-1.1720743268147338,137.6122204166269,gray
yibF,421.03841495984955,637.3029047613911,-0.596866890653164,529.1706598606204,gray
trxA,11138.504257563647,20951.32094200711,-0.9114250340748562,16044.912599785379,gray
hypB,23.335910779344534,23.631705556560227,-0.017429757898294262,23.483808167952382,gray
sppA,38.83740909760981,52.61576077154113,-0.42853333248542036,45.72658493457547,gray
tar,1.0317119406765152,1.514775815469573,-0.30773392490601803,1.273243878073044,gray
cfa,39.78207988753421,70.93129229941084,-0.8186841687024478,55.356686093472526,gray
dadX,141.5263743441431,27.841960921009814,2.304987753399705,84.68416763257646,gray
rfbD,506.5675621289604,761.4041556469001,-0.5869561113082185,633.9858588879302,gray
slp,2360.368596468774,552.0363841062181,2.094176952603613,1456.202490287496,gray
yhjG,27.30482676150155,16.056200117433356,0.7307518235330335,21.680513439467454,gray
yiaD,59.71731257604765,344.2438582700396,-2.5074359080302537,201.98058542304364,green
mscM,15.501579298598294,14.301891256205415,0.10889412989593206,14.901735277401855,gray
tonB,52.122738073811504,107.77721730671749,-1.0339750112771844,79.94997769026449,gray
dgoD,3.9436287602421327,9.341172665918615,-1.0647574794947876,6.642400713080374,gray
ydhQ,68.44929785189251,84.97539883929466,-0.3079637951128751,76.71234834559358,gray
yajG,2377.763642339073,4571.786687505522,-0.9428616910585763,3474.775164922298,gray
mscK,3.266753878860045,6.5847565129635175,-0.8299639743015081,4.925755195911782,gray
ycfH,33.02711250241908,43.08260065446504,-0.3735246070339002,38.054856578442056,gray
mutS,22.267693643319696,38.91145953610632,-0.7784748242342321,30.58957658971301,gray
seqA,809.2155560781235,1357.072021095488,-0.7451823003838118,1083.1437885868058,gray
insH,28.46947967,56.20414684,-0.956898146930091,42.336813254999996,gray
mug,134.27894296236116,241.41167360485883,-0.8415218830475517,187.84530828361,gray
recJ,0.571964333,5.090743375,-1.9540498357368248,2.831353854,gray
yqgE,185.65608779814656,409.79109040027737,-1.1380223285689333,297.72358909921195,gray
metJ,689.1515743677516,989.8985787341795,-0.5218241528300673,839.5250765509655,gray
nanK,9.282403376188874,6.677241581317133,0.42151756338460533,7.979822478753004,gray
mntR,91.24194590061215,148.36162983851597,-0.6953147225305099,119.80178786956407,gray
nrdR,163.61679703630023,211.01668245972448,-0.36506623539142335,187.31673974801237,gray
yagI,12.82920823,36.9436985,-1.456141750372557,24.886453365,gray
pth,317.90051854438707,732.8093230446599,-1.202298790668749,525.3549207945234,gray
rpsS,7898.893911060137,19008.14314274408,-1.2667883180956245,13453.51852690211,gray
rpsU,9984.036248655104,28385.30758534716,-1.5073556291662662,19184.67191700113,gray
trmD,66.46099165958209,121.49250497419406,-0.8605680459629825,93.97674831688808,gray
rluA,62.626981,118.1519163,-0.9050915796140941,90.38944864999999,gray
yciO,723.2451344079781,705.9180061536351,0.034935197526341,714.5815702808065,gray
rng,58.06274820680812,84.9916136990124,-0.5419474813111576,71.52718095291027,gray
accB,1380.2119046822816,2573.6812715087535,-0.8984591732935581,1976.9465880955177,gray
yqeF,46.48375087310588,19.1711556749633,1.235140158676284,32.82745327403459,gray
garR,24.67234834889754,26.645369725752467,-0.10682259540439176,25.658859037325,gray
bioA,124.90172321828057,138.6098818711022,-0.1491030326729872,131.7558025446914,gray
folP,146.66334742379323,223.20404077459116,-0.60250051083933,184.9336940991922,gray
menB,489.11612165091026,557.8114196897272,-0.18923790063325008,523.4637706703188,gray
moaC,155.7274175315298,316.0518941816883,-1.016461412428077,235.88965585660904,gray
pdxH,237.5731064737643,301.85923132933164,-0.34421596411695,269.716168901548,gray
ribF,99.6873963856452,159.97148617246816,-0.6769220536016212,129.82944127905668,gray
hemF,33.61566236,115.9006455,-1.755786037085481,74.75815392999999,gray
ribD,105.70378015031675,193.97244192799207,-0.8696589361083671,149.8381110391544,gray
amyA,113.33168516287573,108.83392570282822,0.057901532929236055,111.08280543285198,gray
eda,2352.458332165473,3635.0773132860413,-0.6276005652078585,2993.7678227257575,gray
sgcX,5.127569580722826,4.866026272164388,0.06293142899250759,4.996797926443607,gray
yagH,12.45264773105818,24.650319003341977,-0.9310866182761033,18.551483367200078,gray
kgtP,112.06499101333168,124.43159493813805,-0.14974850585431465,118.24829297573487,gray
garD,10.200929524769386,8.942929058517128,0.17187564246931775,9.571929291643258,gray
glpX,67.46243477321721,187.3502986651139,-1.4600338150973693,127.40636671916556,gray
kdgK,547.7842990356908,546.6476759699549,0.0029911587496282976,547.2159875028228,gray
lsrB,163.00395871480612,85.2813820362446,0.9266094483557215,124.14267037552536,gray
malS,2.91620507,23.01197047,-2.616225580855053,12.96408777,green
ptsH,9532.921358102634,24850.138922220485,-1.382170341403084,17191.530140161558,gray
proP,53.51662941727991,268.40091987295835,-2.3049865039550035,160.95877464511912,gray
ptsN,710.4577570063152,861.4407220929406,-0.2776472009214519,785.9492395496279,gray
nnr,70.65657854672833,48.038379036199295,0.5471878679649231,59.347478791463814,gray
gmk,194.34177214252705,437.2056992824289,-1.1656077580450015,315.77373571247796,gray
tmk,91.4008054142937,203.51003140260013,-1.1461942783015653,147.45541840844692,gray
ppx,29.335006365496355,30.76115348189786,-0.06627969423121804,30.04807992369711,gray
rdgB,320.73713750957756,676.8221833317882,-1.0750243800333248,498.7796604206829,gray
cysE,393.7506813811337,399.96876302767924,-0.02254809336584529,396.85972220440647,gray
ansA,279.9506790842818,553.884552402011,-0.9818707524905523,416.91761574314637,gray
yagE,96.86109146105595,41.86839830197653,1.1908208589356324,69.36474488151623,gray
alaA,59.54460434899667,100.4764767162266,-0.7450750349370114,80.01054053261163,gray
alaC,94.95231878562043,93.16167099270288,0.027177748373657273,94.05699488916166,gray
astC,78.6127094788795,44.271410801687516,0.8143984966412443,61.4420601402835,gray
glnQ,742.3250565629618,697.806982755201,0.08909921598609394,720.0660196590813,gray
iaaA,79.6755957340298,67.02716039529174,0.24602145699387545,73.35137806466076,gray
mppA,72.2054513784978,67.42343071475403,0.09746064355938167,69.81444104662592,gray
proV,2.4356660464923383,28.78308903331197,-3.115831679078922,15.609377539902155,green
ydcT,22.092987423610616,23.987386158136143,-0.11374517472000623,23.040186790873378,gray
envC,35.07721203602639,56.72797846258874,-0.6781828507128589,45.902595249307566,gray
fdoH,15.555968851934193,4.158292683978853,1.6823858996614343,9.857130767956523,gray
gpsA,307.1927666535294,326.61039260566525,-0.08814812162606067,316.90157962959734,gray
nuoI,244.35128143683036,294.1560240056575,-0.26662898043373406,269.25365272124395,gray
nemA,54.611191694005385,99.22467219156225,-0.8497905406772057,76.91793194278381,gray
cydC,51.54552851434269,76.85496798790554,-0.5672211018941722,64.20024825112412,gray
cydD,33.31650577811421,60.14526079005649,-0.8333380232890972,46.73088328408535,gray
crl,624.8339856870648,1959.738254180289,-1.6475450471191984,1292.286119933677,gray
malM,333.2751746222891,239.97386450833318,0.47215953189173376,286.6245195653112,gray
tus,6.105625038,18.20101406,-1.4341490406292716,12.153319548999999,gray
ybjP,1805.8072627240265,1343.5340435622682,0.4263363333527561,1574.6706531431473,gray
yqjC,177.2788339,503.4114085,-1.500465476515993,340.3451212,gray
lasT,25.345053666527658,69.77783256125376,-1.4257654640275188,47.56144311389071,gray
engB,705.6785050267787,1218.064928851943,-0.7866490351988222,961.8717169393608,gray
JW58,20.281365085354317,46.87732337240434,-1.1697518043372979,33.57934422887933,gray
ygdL,40.36129764,47.75091232,-0.237147769121262,44.05610498,gray
emrA,8.470820704839303,44.30036216377359,-2.257961229644305,26.38559143430645,gray
sapF,12.26010403,29.87589446,-1.219388837567585,21.067999245000003,gray
ybhG,48.461235412961564,81.16200460542242,-0.7321731063086254,64.811620009192,gray
yidR,58.096384303178816,107.45790891700261,-0.8759934906424363,82.77714661009071,gray
cpxP,494.2633709788605,327.875267191909,0.5906554096117596,411.0693190853848,gray
apaH,50.48389676577274,57.17305408597172,-0.17622979379210602,53.82847542587223,gray
rseB,66.13526761943847,91.28616583342738,-0.45904355202819147,78.71071672643292,gray
glnL,10.436868669696404,66.07279231708334,-2.552035557431129,38.254830493389875,green
mazF,161.2985094,227.4141437,-0.493002237227941,194.35632655,gray
uspC,194.0888886,260.1696994,-0.42085591605886297,227.12929400000002,gray
uspD,363.85641127843894,319.93603818920553,0.18504300489774472,341.89622473382224,gray
narP,145.64683303638003,251.24443084502684,-0.782476502076725,198.44563194070344,gray
msrC,893.6498967955808,1050.6479964426635,-0.2332567638118075,972.1489466191222,gray
ybaK,329.9770635015991,519.1403960283997,-0.6521698446673909,424.5587297649994,gray
yciE,390.5985349215514,309.0288302963444,0.33697298615167526,349.8136826089479,gray
yeaH,46.143753039922196,20.33893182619649,1.143578653591975,33.241342433059344,gray
yeeN,1021.9131311492864,2097.8016410723867,-1.0368821908545058,1559.8573861108366,gray
mtfA,684.481357033246,430.7931365513138,0.6667771181261113,557.6372467922799,gray
ycbB,37.19080726,65.19900007,-0.793584010099389,51.194903665,gray
yiiM,64.25278022285012,73.74414951064375,-0.1959212870310063,68.99846486674693,gray
yjaG,59.571257928234,99.76058969687183,-0.7342261921859494,79.66592381255292,gray
ynhG,288.84464892116887,516.2754513382826,-0.8356528753063888,402.5600501297257,gray
yigZ,42.92288576,107.7482154,-1.3079469774745256,75.33555058,gray
yjbQ,154.0290676,199.8392556,-0.37350253993262683,176.93416159999998,gray
yjjX,234.8727058,415.2773539,-0.8195365902641081,325.07502984999996,gray
zapD,183.53141193765416,294.2063087891775,-0.6778571326826563,238.86886036341582,gray
yihX,212.896597957527,130.54226127342278,0.7013871603002375,171.7194296154749,gray
aphA,88.33150827505318,84.33436571318735,0.0660422623381729,86.33293699412027,gray
hfq,1083.943905660555,1513.5696035563617,-0.481287426524462,1298.7567546084583,gray
tam,183.46797723839103,96.55908765242525,0.919022221442793,140.01353244540815,gray
tldD,223.2485020403486,371.3292114162954,-0.7314804604354803,297.288856728322,gray
ybhB,245.68416411438093,315.92921821251423,-0.36149556539168604,280.80669116344757,gray
yceA,10.101325394608722,67.23872208684645,-2.619858698242428,38.670023740727586,green
yebT,13.389473510894689,10.146569231214379,0.36841407128152737,11.768021371054534,gray
